Division,MatchDate,HomeTeam,AwayTeam,FTHome,FTAway,FTResult,HomeElo,AwayElo,OddHome,OddDraw,OddAway
SP1,2025-11-29,Mallorca,Osasuna,2.0,2.0,D,1636.77,1650.78,2.35,3.0,3.4
SP1,2025-11-29,Barcelona,Alaves,3.0,1.0,H,1945.02,1631.47,1.2,7.0,13.0
SP1,2025-11-29,Levante,Ath Bilbao,0.0,2.0,A,1585.82,1743.91,3.5,3.3,2.15
SP1,2025-11-29,Ath Madrid,Oviedo,2.0,0.0,H,1870.92,1559.71,1.2,6.25,17.0
SP1,2025-11-30,Sociedad,Villarreal,2.0,3.0,A,1673.41,1822.4,2.8,3.4,2.45
SP1,2025-11-30,Sevilla,Betis,0.0,2.0,A,1639.99,1747.69,3.0,3.3,2.38
SP1,2025-11-30,Celta,Espanol,0.0,1.0,A,1693.97,1663.03,2.05,3.5,3.5
SP1,2025-11-30,Girona,Real Madrid,1.0,1.0,D,1619.34,1948.71,6.5,5.25,1.4
SP1,2025-12-01,Vallecano,Valencia,1.0,1.0,D,1674.04,1661.56,1.95,3.4,4.1
SP1,2025-12-02,Barcelona,Ath Madrid,3.0,1.0,H,1947.11,1873.03,1.73,4.2,4.1
SP1,2025-12-03,Ath Bilbao,Real Madrid,0.0,3.0,A,1751.16,1942.21,4.1,3.9,1.8
SP1,2025-12-05,Oviedo,Mallorca,0.0,0.0,D,1557.6,1635.45,2.55,3.0,3.0
SP1,2025-12-06,Villarreal,Getafe,2.0,0.0,H,1829.89,1647.01,1.62,3.8,5.75
SP1,2025-12-06,Alaves,Sociedad,1.0,0.0,H,1629.38,1665.92,2.8,2.9,2.8
SP1,2025-12-06,Betis,Barcelona,3.0,5.0,A,1756.32,1953.43,4.0,4.5,1.73
SP1,2025-12-06,Ath Bilbao,Ath Madrid,1.0,0.0,H,1744.76,1866.71,3.25,3.25,2.25
SP1,2025-12-07,Elche,Girona,3.0,0.0,H,1600.63,1625.84,2.15,3.3,3.5
SP1,2025-12-07,Valencia,Sevilla,1.0,1.0,D,1663.62,1631.35,2.15,3.4,3.4
SP1,2025-12-07,Espanol,Vallecano,1.0,0.0,H,1675.59,1671.98,2.25,3.4,3.2
SP1,2025-12-07,Real Madrid,Celta,0.0,2.0,A,1948.61,1681.41,1.3,5.5,9.5
SP1,2025-12-08,Osasuna,Levante,2.0,0.0,H,1652.1,1578.57,1.73,3.8,4.5
SP1,2025-12-12,Sociedad,Girona,1.0,2.0,A,1656.59,1616.84,1.75,3.9,4.5
SP1,2025-12-13,Ath Madrid,Valencia,2.0,1.0,H,1854.95,1661.02,1.3,5.0,11.0
SP1,2025-12-13,Mallorca,Elche,3.0,1.0,H,1634.94,1609.63,2.45,3.1,3.1
SP1,2025-12-13,Barcelona,Osasuna,2.0,0.0,H,1959.68,1658.43,1.2,7.0,12.0
SP1,2025-12-13,Getafe,Espanol,0.0,1.0,A,1643.05,1683.78,2.5,2.8,3.25
SP1,2025-12-14,Sevilla,Oviedo,4.0,0.0,H,1633.95,1558.12,1.91,3.4,4.2
SP1,2025-12-14,Celta,Ath Bilbao,2.0,0.0,H,1698.77,1756.53,2.63,3.25,2.75
SP1,2025-12-14,Alaves,Real Madrid,1.0,2.0,A,1638.71,1931.25,5.5,4.0,1.6
SP1,2025-12-15,Vallecano,Betis,0.0,0.0,D,1663.79,1750.08,2.55,3.4,2.75
SP1,2025-12-19,Valencia,Mallorca,1.0,1.0,D,1657.26,1642.53,1.9,3.0,4.0
SP1,2025-12-20,Oviedo,Celta,0.0,0.0,D,1551.84,1708.71,3.6,3.4,2.05
SP1,2025-12-20,Levante,Sociedad,1.0,1.0,D,1572.23,1643.8,3.4,3.4,2.15
SP1,2025-12-20,Osasuna,Alaves,3.0,0.0,H,1656.21,1634.55,2.2,3.0,3.7
SP1,2025-12-20,Real Madrid,Sevilla,2.0,0.0,H,1935.41,1640.23,1.2,7.0,12.0
SP1,2025-12-21,Girona,Ath Madrid,0.0,3.0,A,1629.63,1858.71,5.0,4.0,1.67
SP1,2025-12-21,Villarreal,Barcelona,0.0,2.0,A,1833.85,1961.9,3.4,4.75,1.83
SP1,2025-12-21,Elche,Vallecano,4.0,0.0,H,1602.04,1664.55,2.4,3.1,3.2
SP1,2025-12-21,Betis,Getafe,4.0,0.0,H,1749.32,1632.5,1.7,3.5,5.5
SP1,2025-12-22,Ath Bilbao,Espanol,1.0,2.0,A,1746.59,1694.33,1.75,3.6,5.0
SP1,2026-01-02,Vallecano,Getafe,1.0,1.0,D,1654.48,1627.19,2.05,2.9,4.5
SP1,2026-01-03,Celta,Valencia,4.0,1.0,H,1705.99,1655.14,2.0,3.3,4.0
SP1,2026-01-03,Osasuna,Ath Bilbao,1.0,1.0,D,1663.9,1733.47,3.0,2.9,2.63
SP1,2026-01-03,Elche,Villarreal,1.0,3.0,A,1612.11,1825.79,3.2,3.5,2.2
SP1,2026-01-03,Espanol,Barcelona,0.0,2.0,A,1707.46,1969.97,5.25,4.75,1.5
SP1,2026-01-04,Sevilla,Levante,0.0,3.0,A,1637.93,1572.56,1.75,3.6,4.75
SP1,2026-01-04,Real Madrid,Betis,5.0,1.0,H,1937.7,1754.63,1.45,4.75,6.25
SP1,2026-01-04,Alaves,Oviedo,1.0,1.0,D,1626.86,1554.56,1.9,3.0,5.25
SP1,2026-01-04,Mallorca,Girona,1.0,2.0,A,1644.65,1624.15,2.25,3.2,3.4
SP1,2026-01-04,Sociedad,Ath Madrid,1.0,1.0,D,1643.47,1864.19,3.9,3.6,1.91
SP1,2026-01-09,Getafe,Sociedad,1.0,2.0,A,1629.65,1647.79,3.3,2.9,2.45
SP1,2026-01-10,Oviedo,Betis,1.0,1.0,D,1558.19,1750.67,4.2,3.5,1.91
SP1,2026-01-10,Villarreal,Alaves,3.0,1.0,H,1831.63,1623.23,1.45,4.33,7.0
SP1,2026-01-10,Girona,Osasuna,1.0,0.0,H,1636.42,1664.18,2.35,3.25,3.1
SP1,2026-01-10,Valencia,Elche,1.0,1.0,D,1648.23,1606.26,2.2,3.2,3.5
SP1,2026-01-11,Vallecano,Mallorca,2.0,1.0,H,1652.02,1632.37,1.91,3.3,4.33
SP1,2026-01-11,Levante,Espanol,1.0,1.0,D,1586.02,1702.7,3.1,3.3,2.35
SP1,2026-01-12,Sevilla,Celta,0.0,1.0,A,1624.47,1712.9,2.6,3.3,2.75
SP1,2026-01-16,Espanol,Girona,0.0,2.0,A,1701.09,1645.5,1.85,3.4,4.5
SP1,2026-01-17,Real Madrid,Levante,2.0,0.0,H,1941.66,1587.64,1.17,8.0,15.0
SP1,2026-01-17,Mallorca,Ath Bilbao,3.0,2.0,H,1624.63,1733.19,3.8,2.9,2.25
SP1,2026-01-17,Osasuna,Oviedo,3.0,2.0,H,1655.1,1561.83,1.75,3.4,5.25
SP1,2026-01-17,Betis,Villarreal,2.0,0.0,H,1747.03,1835.15,2.6,3.5,2.63
SP1,2026-01-18,Getafe,Valencia,0.0,1.0,A,1618.45,1645.37,2.55,2.75,3.4
SP1,2026-01-18,Ath Madrid,Alaves,1.0,0.0,H,1859.87,1619.71,1.3,5.25,10.0
SP1,2026-01-18,Celta,Vallecano,3.0,0.0,H,1722.09,1659.76,2.05,3.2,4.0
SP1,2026-01-18,Sociedad,Barcelona,2.0,1.0,H,1658.99,1974.72,5.0,4.5,1.55
SP1,2026-01-19,Elche,Sevilla,2.0,2.0,D,1609.12,1615.29,2.25,3.3,3.25
SP1,2026-01-23,Levante,Elche,3.0,2.0,H,1585.95,1607.58,2.2,3.3,3.2
SP1,2026-01-24,Vallecano,Osasuna,1.0,3.0,A,1653.14,1660.96,2.15,3.25,3.6
SP1,2026-01-24,Valencia,Espanol,3.0,2.0,H,1656.32,1687.88,2.45,3.1,3.1
SP1,2026-01-24,Sevilla,Ath Bilbao,2.0,1.0,H,1616.83,1721.81,2.88,3.0,2.63
SP1,2026-01-24,Villarreal,Real Madrid,0.0,2.0,A,1824.34,1943.35,3.4,3.9,2.0
SP1,2026-01-25,Ath Madrid,Mallorca,3.0,0.0,H,1862.89,1636.02,1.3,5.25,10.0
SP1,2026-01-25,Barcelona,Oviedo,3.0,0.0,H,1958.45,1555.97,1.11,10.0,19.0
SP1,2026-01-25,Sociedad,Celta,3.0,1.0,H,1675.26,1728.71,2.0,3.4,3.9
SP1,2026-01-25,Alaves,Betis,2.0,1.0,H,1616.7,1757.84,2.75,3.0,2.7
SP1,2026-01-26,Girona,Getafe,1.0,1.0,D,1658.71,1607.5,2.1,3.0,4.1
SP1,2026-01-30,Espanol,Alaves,1.0,2.0,A,1678.69,1628.99,1.95,3.0,4.5
SP1,2026-01-31,Oviedo,Girona,1.0,0.0,H,1554.67,1655.61,2.75,3.0,2.75
SP1,2026-01-31,Osasuna,Villarreal,2.0,2.0,D,1672.45,1816.02,2.75,3.3,2.55
SP1,2026-01-31,Levante,Ath Madrid,0.0,0.0,D,1594.85,1866.11,5.25,4.0,1.62
SP1,2026-01-31,Elche,Barcelona,1.0,3.0,A,1598.68,1959.76,7.5,5.75,1.33
SP1,2026-02-01,Real Madrid,Vallecano,2.0,1.0,H,1951.66,1641.65,1.25,6.0,12.0
SP1,2026-02-01,Betis,Valencia,2.0,1.0,H,1745.55,1665.51,1.83,3.5,4.5
SP1,2026-02-01,Getafe,Celta,0.0,0.0,D,1610.59,1718.89,2.8,2.9,2.8
SP1,2026-02-01,Ath Bilbao,Sociedad,1.0,1.0,D,1710.52,1685.07,2.3,3.1,3.4
SP1,2026-02-02,Mallorca,Sevilla,4.0,1.0,H,1632.8,1628.11,2.4,3.2,3.1
SP1,2026-02-06,Celta,Osasuna,1.0,2.0,A,1717.51,1674.81,1.95,3.3,4.1
SP1,2026-02-07,Barcelona,Mallorca,3.0,0.0,H,1962.76,1640.96,1.14,9.0,15.0
SP1,2026-02-07,Sociedad,Elche,3.0,1.0,H,1687.48,1595.68,1.67,4.0,5.0
SP1,2026-02-08,Alaves,Getafe,0.0,2.0,A,1642.05,1611.98,2.3,2.8,3.9
SP1,2026-02-08,Ath Bilbao,Levante,4.0,2.0,H,1708.11,1600.28,1.62,3.9,6.0
SP1,2026-02-08,Sevilla,Girona,1.0,1.0,D,1619.96,1644.44,2.15,3.3,3.5
SP1,2026-02-08,Ath Madrid,Betis,0.0,1.0,A,1860.68,1751.72,1.48,4.75,6.25
SP1,2026-02-08,Valencia,Real Madrid,0.0,2.0,A,1659.33,1953.79,5.25,4.75,1.55
SP1,2026-02-09,Villarreal,Espanol,4.0,1.0,H,1813.66,1665.64,1.7,4.33,4.33
SP1,2026-02-13,Elche,Osasuna,0.0,0.0,D,1589.79,1687.68,2.7,3.3,2.55
SP1,2026-02-14,Espanol,Celta,2.0,2.0,D,1661.0,1704.64,2.35,3.2,3.0
SP1,2026-02-14,Getafe,Villarreal,2.0,1.0,H,1624.51,1818.3,3.25,3.1,2.25
SP1,2026-02-14,Sevilla,Alaves,1.0,1.0,D,1618.94,1629.51,2.1,3.1,3.6
SP1,2026-02-14,Real Madrid,Sociedad,4.0,1.0,H,1957.91,1693.37,1.33,5.25,8.0
SP1,2026-02-15,Oviedo,Ath Bilbao,1.0,2.0,A,1565.84,1713.62,3.6,3.1,2.15
SP1,2026-02-15,Vallecano,Ath Madrid,3.0,0.0,H,1639.53,1846.17,4.2,3.3,1.83
SP1,2026-02-15,Levante,Valencia,0.0,2.0,A,1594.77,1655.21,2.63,3.25,2.6
SP1,2026-02-15,Mallorca,Betis,1.0,2.0,A,1638.96,1766.23,2.88,3.2,2.45
SP1,2026-02-16,Girona,Barcelona,2.0,1.0,H,1645.46,1964.76,7.0,5.0,1.36
SP1,2026-02-18,Levante,Villarreal,0.0,1.0,A,1584.78,1804.63,4.0,4.0,1.8
SP1,2026-02-20,Ath Bilbao,Elche,2.0,1.0,H,1721.15,1590.87,1.67,3.8,5.25
SP1,2026-02-21,Sociedad,Oviedo,3.0,3.0,D,1690.69,1558.32,1.48,3.9,7.5
SP1,2026-02-21,Betis,Vallecano,1.0,1.0,D,1774.32,1653.52,1.9,3.4,4.33
SP1,2026-02-21,Osasuna,Real Madrid,2.0,1.0,H,1686.59,1960.58,4.75,4.0,1.7
SP1,2026-02-21,Ath Madrid,Espanol,4.0,2.0,H,1832.18,1660.53,1.5,4.1,7.0
SP1,2026-02-22,Getafe,Sevilla,0.0,1.0,A,1638.18,1617.52,2.35,2.9,3.5
SP1,2026-02-22,Barcelona,Levante,3.0,0.0,H,1948.43,1579.08,1.11,11.0,15.0
SP1,2026-02-22,Celta,Mallorca,2.0,0.0,H,1705.11,1630.87,1.83,3.5,4.5
SP1,2026-02-22,Villarreal,Valencia,2.0,1.0,H,1810.33,1665.2,1.7,4.0,4.5
SP1,2026-02-23,Alaves,Girona,2.0,2.0,D,1630.92,1661.79,2.3,3.0,3.5
SP1,2026-02-27,Levante,Alaves,2.0,0.0,H,1577.52,1630.09,2.63,3.1,2.8
SP1,2026-02-28,Vallecano,Ath Bilbao,1.0,1.0,D,1658.3,1726.16,2.4,3.1,3.2
SP1,2026-02-28,Barcelona,Villarreal,4.0,1.0,H,1949.99,1815.03,1.3,6.5,7.0
SP1,2026-02-28,Mallorca,Sociedad,0.0,1.0,A,1624.55,1685.66,3.0,3.3,2.4
SP1,2026-02-28,Oviedo,Ath Madrid,0.0,1.0,A,1563.35,1836.35,5.75,3.6,1.67
SP1,2026-03-01,Elche,Espanol,2.0,2.0,D,1585.86,1656.36,2.38,3.3,3.0
SP1,2026-03-01,Valencia,Osasuna,1.0,0.0,H,1660.5,1702.08,2.35,3.2,3.25
SP1,2026-03-01,Betis,Sevilla,2.0,2.0,D,1769.54,1629.8,1.75,3.8,4.5
SP1,2026-03-01,Girona,Celta,1.0,2.0,A,1662.62,1711.43,2.38,3.3,3.0
SP1,2026-03-02,Real Madrid,Getafe,0.0,1.0,A,1945.1,1625.9,1.3,5.5,10.0
SP1,2026-03-04,Vallecano,Oviedo,3.0,0.0,H,1658.52,1558.81,1.67,3.75,5.25
SP1,2026-03-06,Celta,Real Madrid,1.0,2.0,A,1721.75,1927.12,3.1,3.3,2.3
SP1,2026-03-07,Osasuna,Mallorca,2.0,2.0,D,1692.61,1614.59,1.73,3.6,5.0
SP1,2026-03-07,Levante,Girona,1.0,1.0,D,1587.31,1652.3,2.8,3.4,2.45
SP1,2026-03-07,Ath Madrid,Sociedad,3.0,2.0,H,1840.89,1695.63,1.62,3.9,5.25
SP1,2026-03-07,Ath Bilbao,Barcelona,0.0,1.0,A,1725.93,1954.9,4.75,4.5,1.62
SP1,2026-03-08,Villarreal,Elche,2.0,1.0,H,1810.11,1586.16,1.5,4.5,6.0
SP1,2026-03-08,Getafe,Betis,2.0,0.0,H,1643.88,1764.35,2.8,2.9,2.8
SP1,2026-03-08,Sevilla,Vallecano,1.0,1.0,D,1634.99,1664.22,2.55,3.1,3.0
SP1,2026-03-08,Valencia,Alaves,3.0,2.0,H,1669.97,1620.3,2.05,3.1,4.1
SP1,2026-03-09,Espanol,Oviedo,1.0,1.0,D,1656.05,1553.11,1.85,3.4,4.33
SP1,2026-03-13,Alaves,Villarreal,1.0,1.0,D,1613.36,1813.38,3.25,3.4,2.2
SP1,2026-03-14,Girona,Ath Bilbao,3.0,0.0,H,1652.16,1720.45,2.75,3.4,2.5
SP1,2026-03-14,Ath Madrid,Getafe,1.0,0.0,H,1845.59,1655.6,1.57,3.8,6.5
SP1,2026-03-14,Oviedo,Valencia,1.0,0.0,H,1557.48,1676.92,2.88,3.2,2.55
SP1,2026-03-14,Real Madrid,Elche,4.0,1.0,H,1933.17,1582.9,1.33,5.5,7.5
SP1,2026-03-15,Mallorca,Espanol,2.0,1.0,H,1618.36,1651.68,2.3,3.2,3.3
SP1,2026-03-15,Barcelona,Sevilla,5.0,2.0,H,1960.39,1634.11,1.25,6.5,10.0
SP1,2026-03-15,Betis,Celta,1.0,1.0,D,1752.63,1715.71,2.2,3.3,3.4
SP1,2026-03-15,Sociedad,Osasuna,3.0,1.0,H,1690.93,1688.83,1.83,3.5,4.33
SP1,2026-03-16,Vallecano,Levante,1.0,1.0,D,1665.11,1587.45,1.7,3.75,5.0
SP1,2026-03-20,Villarreal,Sociedad,3.0,1.0,H,1809.55,1699.16,1.91,3.7,3.9
SP1,2026-03-21,Elche,Mallorca,2.0,1.0,H,1581.18,1627.59,2.1,3.3,3.6
SP1,2026-03-21,Espanol,Getafe,1.0,2.0,A,1642.45,1651.77,2.35,3.0,3.4
SP1,2026-03-21,Levante,Oviedo,4.0,2.0,H,1591.22,1569.18,2.2,3.3,3.4
SP1,2026-03-21,Osasuna,Girona,1.0,0.0,H,1680.6,1662.4,2.15,3.4,3.4
SP1,2026-03-21,Sevilla,Valencia,0.0,2.0,A,1632.16,1665.22,2.3,3.2,3.3
SP1,2026-03-22,Barcelona,Vallecano,1.0,0.0,H,1962.34,1661.34,1.25,7.0,9.5
SP1,2026-03-22,Celta,Alaves,3.0,4.0,A,1718.43,1617.18,1.83,3.3,5.0
SP1,2026-03-22,Ath Bilbao,Betis,2.0,1.0,H,1710.21,1749.91,2.2,3.4,3.25
SP1,2026-03-22,Real Madrid,Ath Madrid,3.0,2.0,H,1934.89,1849.42,1.95,4.0,3.5
SP1,2026-04-03,Vallecano,Elche,1.0,0.0,H,1659.12,1590.79,1.75,3.9,4.75
SP1,2026-04-04,Sociedad,Levante,2.0,0.0,H,1693.71,1598.9,1.57,4.2,5.5
SP1,2026-04-04,Mallorca,Real Madrid,2.0,1.0,H,1617.99,1940.93,5.5,4.33,1.57
SP1,2026-04-04,Betis,Espanol,0.0,0.0,D,1740.49,1631.0,1.73,4.0,4.75
SP1,2026-04-04,Ath Madrid,Barcelona,1.0,2.0,A,1843.38,1964.56,3.1,3.8,2.15
SP1,2026-04-05,Getafe,Ath Bilbao,2.0,0.0,H,1663.21,1719.62,3.0,2.88,2.7
SP1,2026-04-05,Valencia,Celta,2.0,3.0,A,1676.0,1704.09,2.3,3.3,3.2
SP1,2026-04-05,Oviedo,Sevilla,1.0,0.0,H,1561.5,1621.38,2.8,3.1,2.7
SP1,2026-04-05,Alaves,Osasuna,2.0,2.0,D,1631.52,1688.39,2.5,3.2,2.9
SP1,2026-04-06,Girona,Villarreal,1.0,0.0,H,1654.61,1815.01,3.2,3.6,2.2
SP1,2026-04-10,Real Madrid,Girona,1.0,1.0,D,1924.54,1667.42,1.3,6.0,8.5
SP1,2026-04-11,Sociedad,Alaves,3.0,3.0,D,1699.53,1631.43,1.73,3.7,4.75
SP1,2026-04-11,Elche,Valencia,1.0,0.0,H,1584.32,1665.08,2.5,3.3,2.88
SP1,2026-04-11,Barcelona,Espanol,4.0,1.0,H,1972.82,1635.52,1.29,6.0,9.0
SP1,2026-04-11,Sevilla,Ath Madrid,2.0,1.0,H,1611.39,1835.12,2.7,3.1,2.8
SP1,2026-04-12,Osasuna,Betis,1.0,1.0,D,1688.48,1735.97,2.2,3.4,3.3
SP1,2026-04-12,Mallorca,Vallecano,3.0,0.0,H,1634.38,1665.58,2.38,3.25,3.0
SP1,2026-04-12,Celta,Oviedo,0.0,3.0,A,1715.01,1571.49,1.7,3.7,5.25
SP1,2026-04-12,Ath Bilbao,Villarreal,1.0,2.0,A,1709.73,1802.2,2.3,3.5,3.1
SP1,2026-04-13,Levante,Getafe,1.0,0.0,H,1593.08,1673.11,2.75,3.0,2.88
SP1,2026-04-21,Ath Bilbao,Osasuna,1.0,0.0,H,1700.66,1688.12,1.8,3.4,4.5
SP1,2026-04-21,Mallorca,Valencia,1.0,1.0,D,1643.55,1654.48,2.6,3.1,2.88
SP1,2026-04-21,Girona,Betis,2.0,3.0,A,1674.65,1736.33,2.38,3.3,3.0
SP1,2026-04-21,Real Madrid,Alaves,2.0,1.0,H,1917.32,1634.95,1.22,6.5,12.0
SP1,2026-04-22,Elche,Ath Madrid,3.0,2.0,H,1594.92,1820.73,2.55,3.8,2.45
SP1,2026-04-22,Sociedad,Getafe,0.0,1.0,A,1696.0,1662.54,2.3,3.0,3.5
SP1,2026-04-22,Barcelona,Celta,1.0,0.0,H,1974.66,1699.74,1.22,6.5,11.0
SP1,2026-04-23,Levante,Sevilla,2.0,0.0,H,1603.66,1625.78,2.4,3.25,3.0
SP1,2026-04-23,Vallecano,Espanol,1.0,0.0,H,1656.41,1633.68,2.1,3.25,3.75
SP1,2026-04-23,Oviedo,Villarreal,1.0,1.0,D,1586.76,1811.26,3.6,3.4,2.05
SP1,2026-04-24,Betis,Real Madrid,1.0,1.0,D,1746.28,1919.76,3.7,4.2,1.85
SP1,2026-04-25,Alaves,Mallorca,2.0,1.0,H,1632.51,1642.15,2.2,3.0,3.8
SP1,2026-04-25,Getafe,Barcelona,0.0,2.0,A,1675.16,1977.2,5.25,3.8,1.67
SP1,2026-04-25,Valencia,Girona,2.0,1.0,H,1655.89,1664.69,2.1,3.4,3.5
SP1,2026-04-25,Ath Madrid,Ath Bilbao,3.0,2.0,H,1806.29,1708.6,2.2,3.6,3.1
SP1,2026-04-26,Vallecano,Sociedad,3.0,3.0,D,1664.07,1683.37,2.7,3.1,2.7
SP1,2026-04-26,Oviedo,Elche,1.0,2.0,A,1591.17,1609.36,2.4,3.25,3.1
SP1,2026-04-26,Osasuna,Sevilla,2.0,1.0,H,1680.17,1616.87,2.05,3.25,4.0
SP1,2026-04-26,Villarreal,Celta,2.0,1.0,H,1806.85,1697.2,2.05,3.4,3.7
SP1,2026-04-27,Espanol,Levante,0.0,0.0,D,1626.02,1612.57,2.0,3.4,3.8
SP1,2026-05-01,Girona,Mallorca,0.0,1.0,A,1656.16,1633.59,2.05,3.4,3.75
SP1,2026-05-02,Villarreal,Levante,5.0,1.0,H,1812.33,1614.66,1.7,4.33,4.33
SP1,2026-05-02,Valencia,Ath Madrid,0.0,2.0,A,1664.42,1812.04,1.8,3.9,4.0
SP1,2026-05-02,Alaves,Ath Bilbao,2.0,4.0,A,1641.07,1702.85,2.7,3.4,2.55
SP1,2026-05-02,Osasuna,Barcelona,1.0,2.0,A,1686.77,1981.18,4.5,4.0,1.7
SP1,2026-05-03,Celta,Elche,3.0,1.0,H,1691.73,1620.56,1.75,3.8,4.5
SP1,2026-05-03,Getafe,Vallecano,0.0,2.0,A,1671.18,1662.9,1.91,3.3,4.2
SP1,2026-05-03,Betis,Oviedo,3.0,0.0,H,1749.43,1579.97,1.57,4.1,5.75
SP1,2026-05-03,Espanol,Real Madrid,0.0,2.0,A,1623.93,1916.61,4.5,3.9,1.73
SP1,2026-05-04,Sevilla,Sociedad,1.0,0.0,H,1610.27,1684.54,2.38,3.5,2.9
SP1,2026-05-08,Levante,Osasuna,3.0,2.0,H,1610.96,1682.65,2.5,3.25,2.88
SP1,2026-05-09,Elche,Alaves,1.0,1.0,D,1614.16,1631.12,2.25,3.3,3.3
SP1,2026-05-09,Sevilla,Espanol,2.0,1.0,H,1620.68,1619.78,2.05,3.4,3.7
SP1,2026-05-09,Ath Madrid,Celta,0.0,1.0,A,1819.57,1698.12,2.05,3.5,3.5
SP1,2026-05-09,Sociedad,Betis,2.0,2.0,D,1674.13,1753.65,2.55,3.5,2.7
SP1,2026-05-10,Mallorca,Villarreal,1.0,1.0,D,1645.92,1816.02,2.3,3.5,3.0
SP1,2026-05-10,Ath Bilbao,Valencia,0.0,1.0,A,1712.8,1656.89,1.7,3.75,5.0
SP1,2026-05-10,Oviedo,Getafe,0.0,0.0,D,1575.76,1659.24,3.0,3.25,2.4
SP1,2026-05-10,Barcelona,Real Madrid,2.0,0.0,H,1985.3,1920.76,1.62,5.0,4.33
SP1,2026-05-11,Vallecano,Girona,1.0,1.0,D,1674.85,1643.82,2.3,3.5,3.0
SP1,2026-05-12,Celta,Levante,2.0,3.0,A,1712.92,1621.29,1.8,3.8,4.2
SP1,2026-05-12,Betis,Elche,2.0,1.0,H,1753.09,1612.93,1.57,4.33,5.25
SP1,2026-05-12,Osasuna,Ath Madrid,1.0,2.0,A,1672.31,1804.77,2.55,3.5,2.63
SP1,2026-05-13,Espanol,Ath Bilbao,2.0,0.0,H,1611.52,1699.58,2.63,3.3,2.7
SP1,2026-05-13,Villarreal,Sevilla,2.0,3.0,A,1812.96,1628.95,2.1,3.3,3.6
SP1,2026-05-13,Alaves,Barcelona,1.0,0.0,H,1632.35,1991.86,3.1,3.75,2.15
SP1,2026-05-13,Getafe,Mallorca,3.0,1.0,H,1658.57,1648.99,2.2,3.2,3.5
SP1,2026-05-14,Valencia,Vallecano,1.0,1.0,D,1670.11,1672.28,2.2,3.4,3.3
SP1,2026-05-14,Girona,Sociedad,1.0,1.0,D,1646.39,1674.69,2.05,3.8,3.3
SP1,2026-05-14,Real Madrid,Oviedo,2.0,0.0,H,1914.2,1576.44,1.22,7.0,11.0
SP1,2026-05-17,Ath Bilbao,Celta,1.0,1.0,D,1688.78,1698.81,2.15,3.2,3.4
SP1,2026-05-17,Ath Madrid,Girona,1.0,0.0,H,1812.72,1645.48,1.73,3.6,4.5
SP1,2026-05-17,Elche,Getafe,1.0,0.0,H,1608.13,1666.59,2.2,3.0,3.4
SP1,2026-05-17,Levante,Mallorca,2.0,0.0,H,1635.4,1640.96,2.1,3.4,3.3
SP1,2026-05-17,Osasuna,Espanol,1.0,2.0,A,1664.37,1622.32,2.05,3.1,3.8
SP1,2026-05-17,Oviedo,Alaves,0.0,1.0,A,1574.6,1649.33,3.7,3.6,1.9
SP1,2026-05-17,Sevilla,Real Madrid,0.0,1.0,A,1645.01,1916.04,3.0,3.5,2.15
SP1,2026-05-17,Sociedad,Valencia,3.0,4.0,A,1675.6,1668.46,2.15,3.4,3.2
SP1,2026-05-17,Vallecano,Villarreal,2.0,0.0,H,1673.93,1796.9,2.35,3.5,2.63
SP1,2026-05-17,Barcelona,Betis,3.0,1.0,H,1974.89,1757.89,1.33,6.0,7.5
SP1,2026-05-23,Alaves,Vallecano,1.0,2.0,A,1658.9,1685.73,2.45,3.4,2.8
SP1,2026-05-23,Betis,Levante,2.0,1.0,H,1754.51,1643.85,2.25,3.2,3.4
SP1,2026-05-23,Celta,Sevilla,1.0,0.0,H,1700.24,1640.43,1.73,3.8,4.75
SP1,2026-05-23,Espanol,Sociedad,1.0,1.0,D,1635.18,1663.69,2.45,3.5,2.75
SP1,2026-05-23,Getafe,Osasuna,1.0,0.0,H,1656.64,1651.51,2.45,2.88,3.4
SP1,2026-05-23,Girona,Elche,1.0,1.0,D,1641.22,1618.08,1.8,3.9,4.2
SP1,2026-05-23,Mallorca,Oviedo,3.0,0.0,H,1632.52,1565.02,1.44,4.5,7.0
SP1,2026-05-23,Real Madrid,Ath Bilbao,4.0,2.0,H,1920.62,1687.35,1.5,4.75,5.75
SP1,2026-05-23,Valencia,Barcelona,3.0,1.0,H,1680.37,1978.26,3.6,4.2,1.85
SP1,2026-05-24,Villarreal,Ath Madrid,5.0,1.0,H,1785.11,1816.97,2.45,3.6,2.75
SP1,2026-08-15,Alaves,Getafe,3.0,0.0,H,1647.95,1664.78,2.35,2.8,3.75
SP1,2026-08-15,Sevilla,Vallecano,2.0,1.0,H,1633.75,1696.68,2.3,3.1,3.4
SP1,2026-08-16,Santander,Villarreal,2.0,2.0,D,1599.74,1794.3,3.2,3.6,2.15
SP1,2026-08-16,Espanol,Levante,3.0,0.0,H,1634.27,1638.4,2.0,3.25,4.0
SP1,2026-08-17,La Coruna,Elche,1.0,1.0,D,1574.13,1620.43,2.3,3.0,3.5
SP1,2026-08-19,Ath Madrid,Malaga,2.0,0.0,H,1807.78,1563.81,1.33,5.25,9.5
SP1,2026-08-20,Vallecano,Alaves,1.0,1.0,D,1686.59,1656.71,2.25,3.0,3.6
SP1,2026-08-21,Betis,Sociedad,1.0,0.0,H,1759.96,1664.59,2.05,3.5,3.5
